STORE_TYPE,ZIP4,ZIP_CODE,RECORD_ID,STATE,LONGITUDE,STORE_STREET_ADDRESS,INCENTIVE_PROGRAM,Y,ADDITONAL_ADDRESS,CITY,STORE_NAME,LATITUDE,Ï»¿X,OBJECTID,GRANTEE_NAME,COUNTY
Grocery Store,,77520,6.330766357595111e+18,TX,-94.980639759258,1250 GARTH RD STE J,,,,BAYTOWN,LITTLE CAESAR #4579,29.740769943062,,,,HARRIS
Liquor Store,,77029,1.0902991887466189e+19,TX,-95.23532390504,11017 MARKET ST,,,,JACINTO CITY,RALSTON DRUG & DISCOUNT LIQUORS #13,29.76777008624,,,,HARRIS
Liquor Store,,77073,1.4151660907369744e+19,TX,-95.427163368025,156 FM 1960 RD STE B,,,,HOUSTON,"MPM DISCOUNT LIQUOR, INC",30.021632901577,,,,HARRIS
Liquor Store,,77064,1.668845218431869e+19,TX,-95.554356729894,9211 WEST RD STE 127,,,,HOUSTON,TEXAN LIQUOR,29.902717689624,,,,HARRIS
Supermarket,,77036,1.4121438416240132e+19,TX,-95.519460463382,7614 DASHWOOD DR,,,,HOUSTON,"GROCERY SERVICES, INC. #39",29.707486114503,,,,HARRIS
Liquor Store,,77345,4.95339509738742e+18,TX,-95.170187604986,2615 MILLS BRANCH DR SPC B,,,,KINGWOOD,LIQUOR CABINET,30.071541952408,,,,HARRIS
Supermarket,,77072,1.708883799060246e+19,TX,-95.567555179425,10796 BELLAIRE BLVD STE A1,,,,HOUSTON,ENSON MARKET 29 BELLAIRE TX,29.704030116837,,,,HARRIS
Convenience Store,,77095,1.7078318934643134e+19,TX,-95.641495842753,15498 FM 529 RD,,,,HOUSTON,"G & H GROUP USA, INC.",29.879296083599,,,,HARRIS
Bakery,,77547,1.1050748351944081e+19,TX,-95.241609512027,1907 CLINTON DR,,,,GALENA PARK,LA ROSITA BAKERY AND TAQUERIA,29.732513357113,,,,HARRIS
Meat Market,,77338,1.5707200297378791e+19,TX,-95.264292076997,254 1ST ST #254,,,,HUMBLE,LA MICHOACANA MEAT MARKET # 38,29.999491906303,,,,HARRIS
Convenience Store,,77039,3.6843285092042844e+18,TX,-95.317137430605,12215 NORTHWOOD FOREST DR STE 141,,,,HOUSTON,ROSA'S NEIGHBOR STORE,29.900266547005,,,,HARRIS
Specialty Food,,77067,1.3288183032452303e+19,TX,-95.420469939268,231 W GREENS RD,,,,HOUSTON,NYANU NUTRITION LLC,29.948945814058,,,,HARRIS
Convenience Store,,77039,1.756088706202929e+19,TX,-95.337226136687,3622 ALDINE MAIL ROUTE RD,,,,HOUSTON,THE INDIAN DECK,29.902414711573,,,,HARRIS
Supermarket,,77060,1.7224513310765828e+19,TX,-95.384087087875,15534 W HARDY RD,,,,HOUSTON,J.E.T. REFRIGERATION INC.,29.942578529491,,,,HARRIS
Bakery,,77096,1.8446574297959713e+19,TX,-95.491974795857,5869 S BRAESWOOD BLVD,,,,HOUSTON,BEST DONUTS,29.676904350973,,,,HARRIS
Convenience Store,,77449,5.648285189118251e+18,TX,-95.729890773967,20250 PARK ROW DR,,,,KATY,EXPRESS FOOD STORE #11,29.789698125369,,,,HARRIS
Bakery,,77081,5.668683055732114e+18,TX,-95.488055078198,6095 GLENMONT DR STE C,,,,HOUSTON,PANADERIA  Y PASTELERIA MANA,29.71996135887,,,,HARRIS
Supermarket,,77389,9.56064065553526e+18,TX,-95.4492105639,2180 SPRING STUEBNER RD,,,,SPRING,KROGER #130 FUEL CENTER,30.08299187774,,,,HARRIS
Specialty Food,,77037,1.3741733814685094e+19,TX,-95.407228856911,412 BLUE BELL RD,,,,HOUSTON,TEXAS ICE CREAM CORPORATION,29.907538069795,,,,HARRIS
Specialty Food,,77077,7.997998305399688e+18,TX,-95.596626171122,12288 WESTHEIMER RD STE 210A,,,,HOUSTON,"EMPORIO MARKET, LLC",29.736459161161,,,,HARRIS
Supermarket,,77024,1.1388542275304112e+19,TX,-95.560719702981,12850 MEMORIAL DR # 1000,,,,HOUSTON,RANDALL'S #1066,29.772803899801,,,,HARRIS
Liquor Store,,77081,2.634714286022542e+18,TX,-95.476551419979,5434 CHIMNEY ROCK RD,,,,HOUSTON,GOOD TIMES SPIRITS,29.722298934511,,,,HARRIS
Grocery Store,,77017,2.2488681015328955e+18,TX,-95.230495197631,2869 S RICHEY ST,,,,HOUSTON,LITTLE CAESAR ENTERPRISES #4548,29.677927339106,,,,HARRIS
Confectionery,,77032,9.940414373552542e+18,TX,-95.341222099995,3100 N TERMINAL RD # A,,,,HOUSTON,FIRST GLASS,29.987461295553,,,,HARRIS
Convenience Store,,77051,1.1186542482142022e+19,TX,-95.355730884183,7401 CULLEN BLVD STE B,,,,HOUSTON,H-TOWN LIQUORS,29.68027916719,,,,HARRIS
Convenience Store,,77521,1.1003434665287045e+19,TX,-94.983972407446,2443 ROLLINGBROOK DR,,,,BAYTOWN,OASIS ROLLINGBROOK,29.76069765041,,,,HARRIS
Specialty Food,,77520,1.1654742578100259e+19,TX,-94.998411271175,1903 FLORIDA ST,,,,BAYTOWN,NOIR BLANC TEA LLC,29.721485244578,,,,HARRIS
Liquor Store,,77388,1.2989992565470216e+19,TX,-95.437012544417,230 CYPRESSWOOD DR STE D,,,,SPRING,OMKAR LIQUOR #1,30.050979752396,,,,HARRIS
Liquor Store,,77064,6.098013342316382e+18,TX,-95.543478540612,8800 WEST RD STE B,,,,HOUSTON,KROOZIN TOP SHELF LLC,29.902903075423,,,,HARRIS
Produce Market,,77008,1.7877031240471036e+19,TX,-95.39667748587,1701 HARVARD ST APT 13,,,,HOUSTON,FERAL FOODS,29.800956279916,,,,HARRIS
Liquor Store,,77546,1.6537714445298911e+19,TX,-95.150655754433,18740 GULF FWY,,,,FRIENDSWOOD,"TOTAL WINE, SPIRITS, BEER & MORE",29.549239091487,,,,HARRIS
Liquor Store,,77081,1.2599205987408167e+19,TX,-95.472124289706,6101 ROYALTON ST,,,,HOUSTON,HAPPY SPIRITS,29.714680145391,,,,HARRIS
Supermarket,,77546,9.81397813099543e+18,TX,-95.16043874472,3135 FM 528 RD,,,,FRIENDSWOOD,KROGER TEXAS L.P. #744,29.522383889397,,,,HARRIS
Convenience Store,,77505,8.866260950347368e+18,TX,-95.146268372715,6150 SPENCER HWY,,,,PASADENA,SJ SPENCER FOOD MART,29.665733028347,,,,HARRIS
Liquor Store,,77449,1.4619993317783652e+19,TX,-95.718676966276,5803 FRY RD STE 104,,,,KATY,J.K. BOTTLES LIQUOR STORE,29.854999630145,,,,HARRIS
Liquor Store,,77064,1.5127590173660695e+19,TX,-95.546750538946,12405 N GESSNER DR,,,,HOUSTON,COSTCO LIQUORS,29.953628261486,,,,HARRIS
Liquor Store,,77025,1.2758663104874955e+19,TX,-95.421478102827,9217 MAIN ST,,,,HOUSTON,LIQUOR & MORE BY CDOT,29.685023971592,,,,HARRIS
Bakery,,77008,4.883903544428807e+18,TX,-95.39667748587,1701 HARVARD ST APT 13,,,,HOUSTON,SWEET AND SALVAGED,29.800956279916,,,,HARRIS
Bakery,,77346,1.8408815404763927e+19,TX,-95.161659189142,18401 W LAKE HOUSTON PKWY STE B,,,,HUMBLE,BAKERY DONUTS,29.984749129499,,,,HARRIS
Liquor Store,,77028,1.406173572497364e+19,TX,-95.284206388367,7610 N WAYSIDE DR STE A,,,,HOUSTON,"BIG MIKES LIQUOR, LLC",29.831446854533,,,,HARRIS
Liquor Store,,77449,1.1852389643247569e+19,TX,-95.77856724859,23219 MORTON RANCH RD STE A,,,,KATY,LIQUOR & SMOKE,29.816981085281,,,,HARRIS
Liquor Store,,77092,1.0846597689628512e+19,TX,-95.488816461176,5782 BINGLE RD,,,,HOUSTON,TRIPLE CROWN LIQUOR,29.850260891082,,,,HARRIS
Liquor Store,,77450,2.816673014283913e+18,TX,-95.7190462345,914 S FRY RD # 1,,,,KATY,SHELBY'S LIQUOR 4,29.77328953723,,,,HARRIS
Liquor Store,,77071,1.5048417650554585e+19,TX,-95.528051805199,12405 S GESSNER DR,,,,HOUSTON,COSTCO TEXAS BEVERAGES INC,29.641229439052,,,,HARRIS
Bakery,,77373,1.4285780512176622e+19,TX,-95.412476408157,25825 ALDINE WESTFIELD RD,,,,SPRING,"E & S IMPORT, LLC",30.076017737612,,,,HARRIS
Liquor Store,,77003,3.672434135389523e+18,TX,-95.347627604537,2240 NAVIGATION BLVD STE 500,,,,HOUSTON,VAL MAR SPIRITS & FINE WINES LLC,29.758315564234,,,,HARRIS
Liquor Store,,77375,7.304205351907378e+18,TX,-95.628049020535,27650 TOMBALL PKWY,,,,TOMBALL,QUALITY LICENSING CORP #703,30.07637344241,,,,HARRIS
Liquor Store,,77346,8.50346438203122e+18,TX,-95.193095498678,12312 WILL CLAYTON PKWY,,,,ATASCOCITA,QUALITY LICENSING CORP. # 7309,29.979091752004,,,,HARRIS
Specialty Food,,77450,1.4544246772051886e+19,TX,-95.751674449415,507 S MASON RD,,,,KATY,MARBLE SLAB CREAMERY #40,29.779123810103,,,,HARRIS
Convenience Store,,77091,8.742503543896032e+18,TX,-95.411052584667,5453 N SHEPHERD DR,,,,HOUSTON,KROOZIN MARKET,29.845806388146,,,,HARRIS
Liquor Store,,77092,6.360558627309438e+18,TX,-95.459468806127,3319 MANGUM RD,,,,HOUSTON,MIKE'S LIQUOR,29.818666754753,,,,HARRIS
Bakery,,77373,1.5227718321792633e+19,TX,-95.430836518746,19784 INTERSTATE 45,,,,SPRING,ICY DONUTS,30.051577988587,,,,HARRIS
Supermarket,,77396,1.0546107849015183e+19,TX,-95.25210660093,9360 N SAM HOUSTON PKWY E STE 600,,,,HUMBLE,LA MORELIANA MEAT MARKET #5,29.934078030503,,,,HARRIS
Convenience Store,,77506,1.6967510618043666e+19,TX,-95.219976745451,416 RICHEY ST,,,,PASADENA,LA FOGATA DEL REY TAQUERIA Y SERVI-CAR LA JOYA,29.705881142124,,,,HARRIS
Convenience Store,,77051,1.7232184724936083e+19,TX,-95.368115130265,8643 SCOTT ST,,,,HOUSTON,Z MART,29.666193869049,,,,HARRIS
Supermarket,,77017,3.4681712733040993e+18,TX,-95.277706529865,3418 BROADWAY ST STE E,,,,HOUSTON,FOOD VALLEY,29.692230835197,,,,HARRIS
Bakery,,77084,2.92765472275276e+18,TX,-95.669113203719,6700 QUEENSTON BLVD APT 111,,,,HOUSTON,DULCITA DESSERTS LLC,29.868596457682,,,,HARRIS
Liquor Store,,77586,5.222463366963218e+18,TX,-95.027127372006,2304 BAYPORT BLVD,,,,SEABROOK,HILL'S LIQUOR STORE,29.572358899248,,,,HARRIS
Convenience Store,,77388,3.169517096804765e+18,TX,-95.453470557505,2477 LOUETTA RD,,,,SPRING,FOOD TOWN # 3,30.059196957373,,,,HARRIS
Convenience Store,,77016,1.153736686321443e+19,TX,-95.330599957644,4100 E CROSSTIMBERS ST,,,,HOUSTON,CROSSTIMBERS MINIT MARKET,29.829177491792,,,,HARRIS
Convenience Store,,77502,1.1794250672354183e+19,TX,-95.221314751129,918 W SOUTHMORE AVE STE 175,,,,PASADENA,6-11 GROCERY & SMOKE,29.690689540203,,,,HARRIS
Liquor Store,,77028,4.688754564706746e+18,TX,-95.262461709995,9415 MESA DR,,,,HOUSTON,UNO MAS LIQUOR #23,29.849505083637,,,,HARRIS
Convenience Store,,77007,9.84557031566274e+18,TX,-95.422068463848,2215 COHN ST,,,,HOUSTON,COHN CORNER STORE,29.779211014945,,,,HARRIS
Convenience Store,,77587,1.2145509510068257e+19,TX,-95.24338703348,802 MICHIGAN ST,,,,SOUTH HOUSTON,SOUTH HOUSTON LLC,29.665167539693,,,,HARRIS
Supermarket,,77530,9.329164762826623e+18,TX,-95.106094404562,16516 MARKET ST,,,,CHANNELVIEW,IMAGINE MINI MART,29.780914861715,,,,HARRIS
Convenience Store,,77081,1.4582034510471683e+18,TX,-95.489201626962,6115 CLAREWOOD DR STE C,,,,HOUSTON,LA PACHANGA MARKET,29.709068862418,,,,HARRIS
Liquor Store,,77045,5.992764184599613e+18,TX,-95.465081414602,14370 S POST OAK RD,,,,HOUSTON,RALSTON DRUG & DISCOUNT LIQUORS #26,29.617369469416,,,,HARRIS
Supermarket,,77077,2.3463390632811745e+18,TX,-95.596319665832,12280 WESTHEIMER RD STE 5,,,,HOUSTON,WESTHEIMER HALAL MEAT LLC,29.736460560718,,,,HARRIS
Liquor Store,,77373,7.451755672399136e+18,TX,-95.383306626899,22608 ALDINE WESTFIELD RD,,,,SPRING,POP'S BEVERAGE,30.042550657798,,,,HARRIS
Supermarket,,77449,1.225411967392136e+19,TX,-95.720268261883,3002 N FRY RD,,,,KATY,RANDALL'S #1772 FUEL STATION,29.811008536455,,,,HARRIS
Liquor Store,,77003,4.5938449280676854e+18,TX,-95.349248522387,2002 RUNNELS ST STE C,,,,HOUSTON,VAL MAR SPIRITS & FINE WINES,29.76134098546,,,,HARRIS
Bakery,,77339,3.753317544201832e+18,TX,-95.188082063388,4125 W LAKE HOUSTON PKWY,,,,KINGWOOD,CITIZEN DONUTS,30.065152798335,,,,HARRIS
Supermarket,,77015,9.800552376435818e+18,TX,-95.177813245859,1231 FREEPORT ST,,,,HOUSTON,FAST BREAK FOOD STORE,29.771572491097,,,,HARRIS
Liquor Store,,77084,1.3007644186630902e+19,TX,-95.68650949509,3700 BARKER CYPRESS RD STE 700,,,,HOUSTON,& LIQUOR #407,29.82410604451,,,,HARRIS
Supermarket,,77031,2.2206262489931625e+18,TX,-95.538329697239,12510 WRENTHORPE DR,,,,HOUSTON,"RED RIVER INTERNATIONAL, LLC",29.646855305413,,,,HARRIS
Liquor Store,,77025,1.1399716389815603e+19,TX,-95.397205838014,8667 MAIN ST,,,,HOUSTON,UNO MAS LIQUOR #18,29.82724809807,,,,HARRIS
Supermarket,,77093,1.4771311759260533e+19,TX,-95.345324098233,2616 LITTLE YORK RD STE A,,,,HOUSTON,TORTILLERIA ZACATECAS NO1 INC,29.870975392387,,,,HARRIS
Supermarket,,77099,5.991174089842903e+18,TX,-95.569009806229,10811 BISSONNET ST STE D005,,,,HOUSTON,MARTHAS DISTRIBUTION,29.674084567766,,,,HARRIS
Convenience Store,,77096,1.3231536436137578e+19,TX,-95.498040534991,11127-29 ALBURY DR,,,,HOUSTON,ALBURY FOOD STORE,29.658078532496,,,,HARRIS
Liquor Store,,77429,1.2751426203889453e+19,TX,-95.637456002165,12330 KNIGGE CEMETERY RD STE E,,,,CYPRESS,CAIPIRA COUNTRY,29.950270737858,,,,HARRIS
Supermarket,,77099,5.832998558029268e+18,TX,-95.570873818605,11502 WILCREST DR,,,,HOUSTON,COX'S FOODARAMA NO 7,29.655373247243,,,,HARRIS
Liquor Store,,77081,5.383298672758508e+18,TX,-95.485927877149,5904 JESSAMINE ST STE A-1,,,,HOUSTON,LIQUID ASSETS,29.701952280041,,,,HARRIS
Supermarket,,77060,6.11994786169797e+18,TX,-95.408412356604,50 ALDINE BENDER RD STE 145,,,,HOUSTON,TORTILLERIA ZACATECAS NO1 INC,29.931648509339,,,,HARRIS
Supermarket,,77036,1.0917114819427189e+19,TX,-95.500878807158,6655 HARWIN DR STE 103-A,,,,HOUSTON,PARIVAR GROCERS,29.71959795068,,,,HARRIS
Liquor Store,,77011,8.732464760421274e+17,TX,-95.302926013659,1305B WAYSIDE DR,,,,HOUSTON,LA REFRESQUERIA,29.74520042843,,,,HARRIS
Liquor Store,,77007,1.2882871825540334e+19,TX,-95.409526124243,909 SHEPHERD DR STE B,,,,HOUSTON,HTX LIQUOR & SMOKE,29.76980937929,,,,HARRIS
Supermarket,,77038,1.3091137989731699e+19,TX,-95.45675670096,10625 VETERANS MEMORIAL DR STE S,,,,HOUSTON,HD FOOD MARKET,29.933314120399,,,,HARRIS
Convenience Store,,77086,9.39069878991174e+18,TX,-95.495677861422,12104 N HOUSTON ROSSLYN RD,,,,HOUSTON,TEXAS K FOOD MART,29.905587559298,,,,HARRIS
Supermarket,,77063,5.642314165700152e+18,TX,-95.534268141665,9898 WESTPARK DR,,,,HOUSTON,ZAITOUNE SUPERMARKET,29.72035271843,,,,HARRIS
Liquor Store,,77084,1.2169513679382202e+19,TX,-95.683257909683,6960 BARKER CYPRESS RD,,,,HOUSTON,HEB FOOD STORE #456,29.878405747827,,,,HARRIS
Bakery,,77054,4.188975306937878e+18,TX,-95.383239706136,2940 HOLLY HALL ST,,,,HOUSTON,MONA'S CRAWFISH PIES LLC,29.685707616857,,,,HARRIS
Supermarket,,77060,1.811662020371515e+19,TX,-95.405729979517,114 HARDWICKE RD,,,,HOUSTON,TORTILLERIA ZACATECAS NO1 INC,29.920217599524,,,,HARRIS
Bakery,,77062,1.4197915549957376e+19,TX,-95.122207760132,16418 DIANA LN,,,,HOUSTON,MAIDEN THE HERETIC,29.560818505132,,,,HARRIS
Liquor Store,,77056,5.468938107998916e+18,TX,-95.461420961857,5000 WESTHEIMER RD STE 602,,,,HOUSTON,CACAO & CARDAMOM,29.740930105695,,,,HARRIS
Liquor Store,,77338,2.5533217596787456e+18,TX,-95.282985158148,9805 FM 1960 BYPASS RD W,,,,HUMBLE,GOODY GOODY LIQUOR #41,30.005103182082,,,,HARRIS
Liquor Store,,77091,1.7310880135899533e+19,TX,-95.473200440547,5558 ANTOINE DR,,,,HOUSTON,RALSTON DRUG & DISCOUNT LIQUORS #33,29.847287255739,,,,HARRIS
Liquor Store,,77055,4.064779514885328e+18,TX,-95.522413518748,9352 LONG POINT RD,,,,HOUSTON,BARGAIN LIQUOR WAREHOUSE,29.798544400633,,,,HARRIS
Specialty Food,,77008,1.6785037629965292e+19,TX,-95.410190003188,1901 N SHEPHERD DR STE 6,,,,HOUSTON,SMOOTHIE KING 1155,29.802839768334,,,,HARRIS
Supermarket,,77053,8.125219827430475e+18,TX,-95.467171999405,15915 S POST OAK RD,,,,HOUSTON,FOODARAMA #21,29.595088490845,,,,HARRIS
Supermarket,,77009,3.714644864083447e+18,TX,-95.38193865905,2426 AIRLINE DR,,,,HOUSTON,REYES PRODUCE COMPANY,29.809021992026,,,,HARRIS
Confectionery,,77032,1.2418886016070928e+19,TX,-95.332665003715,3870 N TERMINAL RD,,,,HOUSTON,PANDA EXPRESS C SOUTH,29.987224220502,,,,HARRIS
Liquor Store,,77041,1.127904851147406e+19,TX,-95.545020390672,5520 GESSNER RD UNIT 1,,,,HOUSTON,UNITED LIQUOR AND SMOKE,29.847085640131,,,,HARRIS
Supermarket,,77072,4.122636997997577e+18,TX,-95.568707828211,6631 GRANDVALE DR,,,,HOUSTON,"VDAN, LLC",29.707117241897,,,,HARRIS
Liquor Store,,77095,1.5330590488492327e+19,TX,-95.645281511673,7055 HIGHWAY 6 N STE B,,,,HOUSTON,"TOTAL WINE, SPIRITS, BEER & MORE",29.88257787628,,,,HARRIS
Supermarket,,77057,5.178195188940164e+18,TX,-95.501225173446,3330 HILLCROFT ST STE 1,,,,HOUSTON,JERUSALEM HALAL MEATS INC,29.729949654769,,,,HARRIS
Convenience Store,,77021,3.0501388925419725e+18,TX,-95.370367342042,3365 OLD SPANISH TRL,,,,HOUSTON,RUNNERS,29.701804631908,,,,HARRIS
Specialty Food,,77005,1.0446703560837253e+19,TX,-95.415567793491,2437 UNIVERSITY BLVD,,,,HOUSTON,"PRESSED JUICERY, INC.",29.715009123176,,,,HARRIS
Convenience Store,,77060,8.08076427865039e+18,TX,-95.407451984396,102 DYNA DR,,,,HOUSTON,# 1 FOOD MART,29.922117756799,,,,HARRIS
Liquor Store,,77036,1.0912677253492263e+19,TX,-95.538085395168,8702 BELLAIRE BLVD STE 300,,,,HOUSTON,UNO MAS LIQUOR #139,29.705054688834,,,,HARRIS
Convenience Store,,77571,2.1682384278190336e+18,TX,-95.087904087018,1369 UNDERWOOD RD,,,,LA PORTE,NU Q-T,29.686525026324,,,,HARRIS
Liquor Store,,77099,8.892275329023516e+17,TX,-95.570859896116,10900 W BELLFORT AVE,,,,HOUSTON,LE'S SUNSHINE LIQUOR,29.655563846071,,,,HARRIS
Liquor Store,,77077,1.0509157905584767e+19,TX,-95.61322096544,12580 WESTHEIMER RD,,,,HOUSTON,FIESTA BEVERAGE MART #79,29.736076490375,,,,HARRIS
Liquor Store,,77028,1.7963376672178459e+19,TX,-95.262153234801,8250 MESA DR,,,,HOUSTON,RALSTON DRUG & DISCOUNT LIQUORS #20,29.836825167949,,,,HARRIS
Convenience Store,,77058,1.1268894614827778e+19,TX,-95.105924042421,18129 EGRET BAY BLVD,,,,HOUSTON,DELICIAS MARKET,29.545439383291,,,,HARRIS
Supermarket,,77045,1.409426467112657e+19,TX,-95.463545225948,12825 S POST OAK RD STE F2,,,,HOUSTON,SIEMPRE,29.64200832856,,,,HARRIS
Liquor Store,,77057,1.1410777916115665e+19,TX,-95.499872812028,6516 DEL MONTE DR,,,,HOUSTON,KILLER VINO CORP,29.745761578313,,,,HARRIS
Specialty Food,,77042,1.628866446450251e+19,TX,-95.548440534934,10001 WESTHEIMER RD STE 1050,,,,HOUSTON,MARBLE SLAB CREAMERY/GREAT AMERICAN COOKIES,29.736917325804,,,,HARRIS
Liquor Store,,77081,1.9397177204449124e+18,TX,-95.490963432596,6200 BELLAIRE BLVD # B,,,,HOUSTON,UNO MAS LIQUOR #7,29.705524113941,,,,HARRIS
Convenience Store,,77032,1.4508333977762152e+19,TX,-95.30390031488,15743 LEE RD,,,,HOUSTON,SAM'S GROCERY & BITE CLUB KITCHEN,29.948104984824,,,,HARRIS
Liquor Store,,77536,3.7753890848347464e+18,TX,-95.123496867499,2812 CENTER ST,,,,DEER PARK,LAST DROP LIQUOR,29.685942911434,,,,HARRIS
Liquor Store,,77075,1.7201706485226557e+19,TX,-95.237436961261,10055 ALMEDA GENOA RD STE F,,,,HOUSTON,ADDIS LIQUOR,29.627658710867,,,,HARRIS
Convenience Store,,77031,1.3121153481914204e+19,TX,-95.553881200829,10001 W BELLFORT ST STE F,,,,HOUSTON,SUPER MERCADO EL SOL,29.652677525187,,,,HARRIS
Convenience Store,,77080,1.2023202582499967e+19,TX,-95.509347839949,4039 HOLLISTER ST,,,,HOUSTON,DOLLAR + MART,29.829805672648,,,,HARRIS
Supermarket,,77025,7.689881020596045e+18,TX,-95.415066857076,8017 MAIN ST STE 100,,,,HOUSTON,BELLE'S ASIAN MARKET MC,29.693460099066,,,,HARRIS
Liquor Store,,77070,2.7453450370479073e+18,TX,-95.584772140037,12218 JONES RD STE K,,,,HOUSTON,GT LIQUORS INC,29.951101504638,,,,HARRIS
Liquor Store,,77047,1.4188089466363098e+18,TX,-95.403257189305,1205 ALMEDA GENOA RD,,,,HOUSTON,CT LIQUOR,29.613898896483,,,,HARRIS
Specialty Food,,77055,9.0481330278971e+18,TX,-95.524612986081,9405 LONG POINT RD,,,,HOUSTON,NEVERIA LAS MICHOACANAS #2,29.797702595314,,,,HARRIS
Supermarket,,77036,1.7071477480559624e+19,TX,-95.505660970633,6959 HARWIN DR STE 100,,,,HOUSTON,HOUSTON HALAL SUPERMARKET LLC,29.718152150913,,,,HARRIS
Bakery,,77082,1.2229377486519552e+19,TX,-95.605029071076,3455 S DAIRY ASHFORD RD STE 180,,,,HOUSTON,MACARON MASTERS LLC,29.725433606284,,,,HARRIS
Supermarket,,77099,1.605514435708789e+19,TX,-95.578161245394,11329 BISSONNET ST,,,,HOUSTON,EAGLE AFRICAN STORE,29.674596884421,,,,HARRIS
Supermarket,,77072,1.0394735922278519e+19,TX,-95.603288390393,12660 BEECHNUT ST STE 180,,,,HOUSTON,EL MERCADITO MEAT MARKET,29.689036406163,,,,HARRIS
Liquor Store,,77069,1.0478636438616359e+19,TX,-95.518153291663,6450 FM 1960 RD W,,,,HOUSTON,ISW CHAMPIONS,29.977004141625,,,,HARRIS
Liquor Store,,77004,9.323676295440056e+18,TX,-95.368073080195,3149 SOUTHMORE BLVD,,,,HOUSTON,RALSTON DRUG & DISCOUNT LIQUORS #7,29.716943707926,,,,HARRIS
Supermarket,,77024,8.284041511438992e+18,TX,-95.560719702981,12850 MEMORIAL DR STE 1000,,,,HOUSTON,RANDALL'S FOOD AND DRUG #1066,29.772803899801,,,,HARRIS
Grocery Store,,77011,8.41282030342087e+18,TX,-95.306431521725,120 S WAYSIDE DR,,,,HOUSTON,LITTLE CAESARS #4560,29.73677149354,,,,HARRIS
Specialty Food,,77339,8.177218844415029e+16,TX,-95.185453795887,20 N MAIN ST,,,,KINGWOOD,"ACAI BRASIL, KINGWOOD",30.048610175826,,,,HARRIS
Specialty Food,,77002,5.068947248459696e+18,TX,-95.372710640667,703 ST JOSEPH PKWY,,,,HOUSTON,STACK BURGER,29.751803447182,,,,HARRIS
Liquor Store,,77098,1.7905556324207118e+19,TX,-95.415591664649,2356 W ALABAMA ST,,,,HOUSTON,SUNNY'S LIQUOR & DISCOUNT TOBACCO,29.738585120407,,,,HARRIS
Liquor Store,,77021,5.678409428222298e+18,TX,-95.364818666839,7215 SCOTT ST,,,,HOUSTON,PARTY LIQUOR STORE,29.685619028706,,,,HARRIS
Specialty Food,,77099,6.198298286229505e+18,TX,-95.568644067756,10887 S WILCREST DR,,,,HOUSTON,LENA'S ASIAN KITCHEN,29.664910434163,,,,HARRIS
Supermarket,,77379,6.124403650158086e+18,TX,-95.518073089304,16215 STUEBNER AIRLINE RD STE 100,,,,SPRING,LA MICHOACANA MEAT MARKET,30.014697019645,,,,HARRIS
Liquor Store,,77009,1.3043819338686218e+19,TX,-95.361167140081,4707 IRVINGTON BLVD STE A,,,,HOUSTON,TWILITE LIQUOR,29.80347963097,,,,HARRIS
Seafood Market,,77083,4.313041133884312e+16,TX,-95.621275987049,13442 BELLAIRE BLVD STE C,,,,HOUSTON,BANGLA BAZAR INC,29.70367632544,,,,HARRIS
Convenience Store,,77074,1.069193383363355e+19,TX,-95.499729115838,6631 BISSONNET ST,,,,HOUSTON,DIAMOND FOOD STORE,29.691351532269,,,,HARRIS
Specialty Food,,77069,1.3240600732560343e+19,TX,-95.499066973276,4547 FM 1960 RD W,,,,HOUSTON,"D & C EATS, INC.",29.987400015859,,,,HARRIS
Bakery,,77339,8.682868093346728e+18,TX,-95.239530037935,1381 KINGWOOD DR,,,,KINGWOOD,DONALD'S DONUTS,30.049632222533,,,,HARRIS
Specialty Food,,77077,1.3804972938689333e+19,TX,-95.602180498756,12513B WESTHEIMER RD,,,,HOUSTON,SMOOTHIE KING,29.736090520061,,,,HARRIS
Convenience Store,,77029,2.511131398566069e+18,TX,-95.255159127859,404 FIDELITY ST,,,,HOUSTON,U & C FOOD STORE,29.736238669696,,,,HARRIS
Supermarket,,77023,1.163830427128963e+19,TX,-95.313714150695,2008 S WAYSIDE DR STE 300,,,,HOUSTON,ENVIOS EL PAISA LLC,29.718663812228,,,,HARRIS
Supermarket,,77055,6.840185510242305e+18,TX,-95.5405870151,10009 LONG POINT RD STE 10009,,,,HOUSTON,GUATEMALA GROCERY,29.794188888786,,,,HARRIS
Convenience Store,,77088,1.623553857034717e+19,TX,-95.494215475971,9245 N HOUSTON ROSSLYN RD,,,,HOUSTON,ROSSLYN FOOD MART,29.874843220882,,,,HARRIS
Liquor Store,,77095,1.1734876006281073e+19,TX,-95.633741537053,8548 HIGHWAY 6 N,,,,HOUSTON,GT LIQUORS INC,29.902740888908,,,,HARRIS
Bakery,,77055,4.733471620639707e+18,TX,-95.543887451523,10082 LONG POINT RD,,,,HOUSTON,KONG JU FOODS INC,29.794329862268,,,,HARRIS
Liquor Store,,77037,1.803462617853377e+19,TX,-95.405593484941,11056 AIRLINE DR,,,,HOUSTON,ACE LIQUOR,29.916913569883,,,,HARRIS
Grocery Store,,77035,1.5680676315421279e+18,TX,-95.464070373224,10804 S POST OAK,,,,HOUSTON,LITTLE CAESAR'S #4554,29.664183720752,,,,HARRIS
